vA,aA,aA0,vB,aB,aB0,h0,cross,x1,x2
1.335402561,-0.505397355,-0.091722024,7.020156693,-0.015196316,-1.330841145,9.644573604,0,2,1
0.977394496,0.010650623,-0.190764223,7.561190382,0.495985383,-1.043731996,17.7013926,0,2,1
2.139369066,0.082970081,13.43412359,7.29210532,0.098086361,-1.030715354,4.306669247,0,2,1
2.253197728,-0.004253696,9.672221548,6.292360447,0.090111303,-1.16968109,2.38302329,0,2,1
2.130023474,-0.166664812,5.115184242,5.916384031,0.089359912,-1.197835484,2.976995129,0,2,1
1.770254219,-0.24996348,1.771515886,5.344988307,-0.332391569,-1.027140061,4.486423966,0,2,1
1.611521021,0,0.968116291,5.819364226,-0.49918705,-1.15849344,5.350448579,0,2,1
1.542076522,-0.166439291,-0.136506201,6.899623178,-0.083095982,-1.220350745,15.09471762,0,2,1
2.380189068,-0.083326686,5.181987495,7.544653736,1.086422447,-0.996324369,12.11119317,0,2,1
2.310086578,-0.083330197,7.516670234,5.55906467,0.664412732,-0.827565981,4.234678264,0,2,1
2.101523257,-0.079886296,5.632275763,5.56166342,0.332639283,-0.871604718,4.333185895,0,2,1
2.101166343,-0.002578123,8.303247481,6.587510911,-0.255369009,-1.192634505,3.081314654,0,2,1
4.18345551,-0.333055345,2.911403797,6.378087488,0.243116816,-1.39952433,10.26818874,0,2,1
5.350037383,-0.499602646,2.678012505,6.390148668,0.671609792,-1.715682094,9.455379421,0,2,1
4.290745856,-1.416410251,5.406423035,6.608751773,0.83653158,-1.967590317,5.099666656,0,2,1
2.853436525,-1.16518915,4.833661132,6.134533397,0.837472292,-1.482190305,3.993707551,0,2,1
1.121115516,-0.669554745,2.235503529,5.646848679,0.431084096,-0.635962486,6.615716137,0,2,1
0.255538647,-0.026250479,2.56293181,6.745250181,0.413891978,-0.191776232,9.117740948,0,2,1
6.670007496,-0.416477374,3.223829029,6.744368021,-1.326374257,-2.354185189,7.626899763,0,2,2
5.873406167,-1.076597384,4.610879585,6.114441921,-0.99759084,-2.890624859,2.51007968,0,2,2
4.60851386,-1.003208952,1.212931935,6.698753615,-1.426000394,-3.229648777,3.395202498,0,2,1
3.400720512,-1.073924017,-1.207253468,6.761597444,-0.657715191,-1.767572313,15.21699708,0,2,1
0.967987603,-0.761219046,-0.230348234,4.685381521,-0.725102043,-0.658733788,11.16630646,0,2,1
0.276586334,0.065357661,0.075864327,5.71210119,0.227698906,-0.25545986,18.01426657,0,2,1
0.487647414,-0.080255646,0.159862491,7.06153666,-0.234362902,-0.53069516,15.52459017,0,2,1
0.380788655,0,0.218176511,6.998492695,-0.260399186,-0.401997934,17.83222364,0,2,1
0.51894123,0.075616012,0.311654877,7.84489643,-0.506483191,-0.58394854,17.80127243,0,2,1
0.442831797,-0.149824007,0.297245153,7.652300308,0.037940265,-0.462404731,21.86921352,0,2,1
4.150590319,-0.251278745,0.325167507,4.306796954,-0.415022574,-0.781210104,12.42972647,0,2,2
3.581396376,-0.661165309,0.942925414,4.200023809,-0.67080948,-0.934733538,7.182652713,0,2,1
2.756555822,-0.509911897,4.452045644,5.12141582,-0.434300546,-1.237199761,2.485839898,0,2,1
1.527416119,-0.809470216,1.886786197,4.341658669,0.131527007,-0.728419575,2.766839352,0,2,1
0.480936586,-0.173565862,1.506547783,5.604578485,-0.303042729,-0.323109553,7.715568676,0,2,1
0.78847955,0.102771153,1.881512413,6.145933615,-0.794212904,-0.631982236,5.14003891,0,2,1
0.841546196,0,0.562019959,6.260047923,-0.795597507,-0.719149071,9.081657338,0,2,1
0.830060239,-0.108269251,0.19513008,6.754790892,-1.088713871,-0.876524922,8.310475317,0,2,1
0.515460959,-0.184209195,0.026225247,7.582400675,-0.206516689,-0.652515211,13.91816439,0,2,1
0.262488095,0,0.017270213,6.747592163,-0.969126298,-0.314081521,17.28377852,0,2,1
0.326496554,-0.073741257,-0.092039288,5.174640084,-0.12959181,-0.317638247,9.431887404,0,2,1
0.21023796,0,-0.054531403,5.324903755,-0.396852149,-0.215636414,11.68460526,0,2,1
3.120144227,-0.333994109,0.364938481,3.929987277,0.338476755,-0.572724344,13.28108806,0,2,1
2.490180716,-0.833270327,5.047532229,4.835752268,-0.019391515,-0.857526927,3.512050683,0,2,1
0.822982381,-0.415059251,5.6074327,4.619751076,0.322261702,-0.317193184,2.591235227,0,2,1
0.840238062,0.335609614,8.836359344,5.23115666,-0.360878891,-0.394282484,1.247878199,0,2,1
0.901387819,-0.253906367,6.124213193,5.293061496,-0.512050556,-0.481868083,1.764596271,0,2,1
0.730616178,0.080450355,4.457717158,5.437738501,-0.603067139,-0.421078134,2.986904752,0,2,1
0.855862138,-0.165497884,3.79754248,5.556302728,-0.89044345,-0.555730904,2.644125564,0,2,1
0.455411901,-0.246821036,2.986741321,7.036831673,-0.701778846,-0.395554626,6.275420305,0,2,1
0.266833281,0.081275437,0.957633063,5.819321266,-0.820029231,-0.196722694,11.42907258,0,2,1
0.310161248,-0.106998945,1.383166166,4.941032281,-0.27999286,-0.213799913,4.48826247,0,2,1
0.313209195,0.160051729,0.826969527,4.813481069,-0.450140111,-0.216396231,6.209452472,0,2,1
3.000816556,-0.666480291,-0.239669355,0.851469318,-1.169528753,-0.065829399,7.301595716,0,2,2
2.346167087,-0.338404886,-0.139592649,0.305941171,0.361198443,-0.098894447,1.845318401,0,2,1
1.151564154,-0.416075045,-0.116896983,0.896771989,1.241909496,-0.101089829,5.834732213,0,2,1
0.27,-0.083333333,0.117446424,3.042581141,1.105951007,-0.121748524,9.453094731,0,2,1
0.383275358,0.082639226,0.059787213,3.952176615,0.601762806,-0.221847016,13.67145932,0,2,1
0.235372046,-0.081348021,0.279166015,4.957912867,-0.068297531,-0.190919104,9.153797026,0,2,1
0.408044115,0.183934567,0.162771264,11.57876073,-0.08283803,-0.742985188,29.2285648,0,2,1
6.081882932,-0.005138472,2.342006433,4.635601363,0.249164013,-1.657884369,4.155779109,0,2,1
4.498722041,-0.150344074,-0.45892907,5.207782638,0.083049325,-0.35927022,29.00546328,1,1,2
2.450999796,-0.416493164,-0.87399338,5.958296736,0.522360418,-1.428967051,14.03997507,0,2,1
2.009601951,0.131968946,-0.466206116,4.945401905,-0.166145497,-0.218672069,28.13688149,1,1,2
2.221103329,-0.323424639,2.927086839,6.351448654,-0.234587197,-1.476010844,4.304195628,0,2,1
2.141821655,0.134889054,-0.418858923,4.691620189,-0.3383233,-0.469883183,23.49742326,1,1,2
0.323109888,0.185736936,0.335686764,6.897724262,0.175333985,-0.346906748,14.40915334,0,2,1
2.186526926,1.39327944,-0.599996392,7.388761737,-0.351535851,-1.036056447,28.12440399,1,1,1
0.610327781,0.333165323,1.578648171,6.897724262,-0.24826276,-0.5779318,6.920325137,0,2,1
1.557562198,0.865189722,-0.391257379,7.346577434,-0.433995899,-1.057051348,27.24145738,1,1,1
4.439481952,-0.260047039,5.336346463,6.350944812,-0.248380615,-1.880772269,5.020766874,0,2,1
4.19233825,-0.216541068,-0.512197774,5.982081578,-1.522375477,-1.18185994,17.48103258,1,2,2
5.572477008,-0.852070776,2.856166912,5.198124662,0.754599343,-2.530788192,1.796106901,0,2,1
4.430553013,-1.337941774,-1.21121577,5.996432273,0.444951427,-0.79957762,19.71001015,1,1,1
7.983044532,-0.708653788,-0.662988749,5.867580421,0.318585639,-1.832456218,11.29272775,1,1,1
5.760034722,-0.077753479,1.408360608,6.795123251,0.671684708,-1.635814783,13.88481185,0,2,1
5.709535883,-0.011385825,0.398653924,5.028807016,-0.296596822,-1.427442177,9.057091145,1,2,2
2.826393462,0.172000685,-0.004963135,3.989147779,0.415722995,-0.317755533,27.39172503,1,1,1
1.32196823,0.276725299,-0.487305315,7.427651042,1.767065876,-1.276705772,19.49923332,0,2,1
2.014447815,0.178995767,-0.58397078,5.683915904,-0.017890108,-0.258884468,28.81390289,1,1,2
1.461232357,0.091190872,4.004270775,9.192388155,0.828635066,-1.340180552,9.484265918,0,2,1
1.945867416,0.461518282,-0.315585028,5.701096386,0.062227971,-0.706500229,25.40077558,1,1,1
9.198440085,-0.34098822,0.490781598,6.696685747,0.026685928,-2.384342485,10.46732535,0,2,1
7.179484661,-0.097870263,11.52155003,6.715295973,-0.010611112,-2.700584143,3.260138034,0,2,1
1.131591799,-0.004051212,-0.010749235,8.359677027,0.183974715,-1.246387637,17.03973298,0,2,1
2.61767072,0.996436819,-0.965552004,7.306558697,0.066513468,-0.483655955,28.53782928,1,1,2
2.925423046,-0.810509159,1.560512098,9.320225319,-0.172800716,-3.157467381,6.802095265,0,2,1
2.432632319,-0.171493764,-0.759103812,8.725210599,-0.441828427,-1.473492156,28.06175511,1,1,2
3.968727756,0.095400997,-0.33837239,2.760072463,0.251785507,0.114271524,28.89576093,1,1,1
0.298328678,-0.099768804,0.419699919,7.051595564,-0.48445277,-0.292198074,19.17145013,0,2,1
1.694992625,0.575779503,-0.249689647,4.793380853,0,-0.388291356,29.80677943,1,1,2
0.398120585,0,0.604381714,6.44193294,-0.519177408,-0.373574901,11.10054503,0,2,1
1.359779394,0.317300888,-0.259534639,4.793380853,0,-0.391336865,29.80677943,1,1,2
8.722063976,-0.640283977,-1.561978683,4.113113176,-0.669354826,0.079658166,18.79933243,1,2,2
1.200166655,0.333288539,12.2383436,8.593672091,0.415043491,-0.870007333,4.871231877,0,2,1
4.512704289,0.121313139,-1.689778798,7.594451922,0,2.451202246,29.80354509,1,1,2
1.520690633,0.385674741,12.17169731,8.8692728,-0.006718256,-0.882332293,7.814000256,0,2,1
3.926843516,1.330284873,-0.464282664,7.594451922,0,-1.001247895,29.80354509,1,1,1
4.216028937,0.198579591,1.371440671,7.662356035,-0.085322337,-1.389747653,19.81348278,1,1,2
5.933919447,-0.238825666,12.02481245,6.105972486,-1.16165775,-2.150537858,2.381029189,1,2,2
5.000489976,-0.748652401,0.839453232,7.337744885,-0.154420387,-2.532728773,9.348652309,0,2,1
3.095561338,0.3081464,-0.159063231,1.231015841,1.085892045,0.200838263,27.5729215,1,1,1
0.489650554,0.012317666,1.207516209,7.59420832,-0.232787231,-0.519914648,9.98002004,0,2,1
0.754254599,0.649260416,0.952727461,8.449928994,-0.570212906,-0.877253833,11.64626979,0,2,1
2.8002857,1.142876254,-1.070342375,9.038390343,-0.271694292,-1.347166065,29.02288924,1,1,2
0.755380699,-0.506320827,10.60439155,7.86369506,-0.006411634,-0.582859322,3.416723577,0,2,1
0.726911274,0.642323132,11.59848985,7.823202669,-0.573043581,-0.558457598,2.954623495,0,2,1
1.928989373,0.803740429,0.303069455,8.740022883,-0.70516622,-1.369720175,23.66978876,1,1,2
0.672681202,0.409350791,13.48346261,7.379241153,-0.25722653,-0.355889912,4.528598017,0,2,1
1.823951754,1.154980072,2.329478623,7.8260207,-1.471850259,-0.957588019,16.67040791,1,1,2
2.880069444,-0.583763751,7.102433568,6.297563021,0.504844689,-1.711991023,1.993614807,0,2,1
3.321821789,-0.252519861,7.044509869,6.56225571,0.089961102,-1.37492132,5.762230471,0,2,1
2.87015679,0,2.15052684,6.709411301,0.243035138,-0.937989752,16.75010746,0,2,1
4.764199828,-0.166519124,-0.004246375,0.01,0.034517797,0.563934331,15.19177738,1,1,2
4.33664617,-0.004516061,-0.162902524,0.471699057,0.49840195,0.272304868,14.81535015,1,1,2
4.029739446,-0.077223639,-0.28257808,2.364148895,0.925232216,-0.296383974,11.82406445,1,1,2
0.743878248,0.035406916,0.705013454,10.21207618,-0.597101086,-1.012142589,18.57128159,0,2,1
0.756637298,0.271162406,1.285903545,9.825069974,-0.762450534,-1.021625005,12.56280224,0,2,1
4.415427499,-0.502821015,-0.972716606,4.261290884,0.083113046,5.039480182,29.77788609,1,1,2
4.018768468,-0.046169508,-0.508607112,4.261290884,0.083113046,0.026475112,29.77788609,1,1,2
7.678053139,-0.355897482,-1.083109216,6.582780568,0.088417188,-0.513089573,27.00725273,1,2,2
0.951892851,0.767814998,2.048917423,9.498636744,0.315032429,-1.309867344,7.029061104,0,2,1
2.035902748,1.151431396,-0.660624292,8.155893575,-0.249818679,-1.245924527,28.88332564,1,1,2
1.412232276,-0.731732269,5.570764377,8.015591057,0.242627305,-1.100994355,6.281600115,0,2,1
1.701558109,1.133968661,-0.032111115,5.79883609,0,-0.745030997,22.26070304,1,1,1
2.20184014,-0.495874708,27.95087796,8.196511453,0.067779773,-1.266899733,1.749285568,0,2,1
2.070024154,0.500581168,0.759205429,5.75946178,-0.249587145,-0.740377387,17.39497054,1,1,2
3.993619912,-0.894898362,-1.016330442,5.277698362,0.754590726,-0.949345785,16.35552812,0,2,1
2.594166533,-0.56982939,0.439756637,8.460212763,-0.249351163,-1.169620732,29.5813759,1,2,2
1.977169694,0.361456557,-0.197787058,8.048863274,-1.326765199,-2.393069448,5.532061099,0,2,1
0.156836533,-0.00133659,0.152300307,2.458007323,0.931326695,-0.048828075,11.47675912,0,2,1
0.45880279,-0.318399775,0.324995603,7.417708541,-0.068680197,-0.383242844,29.60824547,0,2,1
1.026255329,0.069953086,0.569920664,8.373016183,-1.220361542,-0.894804626,21.52223269,0,2,1
0.568594759,-0.076089415,0.284711833,6.260798671,-0.333290538,-0.348747218,28.93436192,1,1,2
1.171537451,0.0930942,2.128124358,4.270046838,0.083819173,-0.517709534,3.389882004,0,2,1
1.583824485,0.30274857,-0.179056312,3.351208737,-0.833023518,-0.418605705,14.81462116,1,1,2
4.676686861,-0.249640237,2.046338365,6.474828183,0.496506183,-1.385235297,12.89201691,0,2,1
4.366062299,-0.586874812,-0.396334133,2.510179276,-0.248805973,-0.414417048,9.855744518,1,2,2
0.62968246,0.358322856,0.876608783,11.5237841,-0.254811763,-0.838820769,28.43189758,0,2,1
3.446926167,0.093168761,-0.253701164,2.704163457,0.924784962,-0.012713721,27.67294889,1,1,2
5.761952794,-1.422207733,6.800585088,6.289197087,0.758062397,-3.027629372,1.7,0,2,1
2.984392736,-0.756636311,-1.009955017,7.640163611,-0.167155206,-0.603237511,28.9601105,1,2,2
5.310084745,-0.249443601,2.585269713,7.362404499,0.430582957,-1.744831003,13.3779109,0,2,1
4.952585184,-0.657335228,-0.316772411,7.640163611,-0.167155206,-1.068012483,28.9601105,1,1,2
1.335402561,-0.422372443,1.447533534,8.926191797,0.350016674,-1.274687831,13.87909219,0,2,1
0.888875694,0.343150563,-0.011329499,0.290172363,0.336942854,0.021115989,28.33408724,1,1,2
7.048134505,-0.218312086,11.46967678,6.630957699,-0.256844469,-2.867040573,2.567041098,1,1,2
0.735527022,0.010753824,1.471554964,6.435060217,-0.766609465,-0.650499016,5.891706035,0,2,1
0.591354378,-0.078840972,-0.029002095,7.17,-1.82949653,-0.686073728,14.5489656,0,2,1
0.084852814,0,0.033833929,2.846348538,-0.837020787,-0.043932437,10.24884872,1,1,2
0.660984115,-0.288047702,0.948774525,5.16474588,-2.199583548,-0.402392349,8.685580004,0,2,2
0.06,-0.028595479,0.158321059,1.67,-0.416409467,-0.013075527,6.212575955,1,1,2
5.310150657,-0.250545253,-0.264312332,3.077174028,0.654591068,-0.635995592,9.069426663,0,2,1
4.319085551,-1.14021164,-0.419294223,0.691158448,-0.24956198,-0.161174709,3.658756619,1,2,2
5.838878317,-0.23032672,-0.570113792,4.993726064,1.182293057,-0.640953292,20.42821823,1,1,2
4.459114262,-0.341981311,4.21721028,6.260966379,-0.583242278,-1.549998736,7.571981247,1,1,2
1.040768947,-0.166541117,0.083074411,8.37650285,0.086597402,-0.891316168,30.21751313,0,2,1
6.306766208,-0.100583564,19.07661715,7.972578002,-0.097855157,-2.876608332,3.253997541,0,2,1
0.608276253,0.246757369,0.516148709,10.06344374,-0.99864799,-0.790211685,24.29588031,0,2,1
3.067767918,0.553853749,-0.70028196,6.213541663,-0.083151426,-0.313245745,29.73967888,1,1,2
6.843778196,-1.101903748,-0.707919864,2.015564437,0.165392244,5.106731149,28.63159269,1,2,2
0.815843122,-0.537591433,0.181822191,6.800838184,-0.175556675,-0.738600815,15.24005249,0,2,1
9.831281707,-0.776938508,49.83822071,11.70779655,-0.228748385,-6.790597913,2.3,0,2,1
5.695480665,-0.949198553,-2.313265508,8.800511349,-0.249700379,2.616923584,29.69297728,1,2,2
6.600378777,-0.151778998,-0.20116172,8.800511349,-0.249700379,-1.385563635,29.69297728,1,1,2
3.475399258,1.182668266,-0.285443935,2.130375554,0.499914272,0.325530984,29.19928253,1,1,1
4.46752728,0.033187765,-0.400835467,3.050016393,1.416530055,0.029093827,26.81835938,1,1,1
4.46752728,0.033187765,-0.400835467,3.050016393,1.416530055,0.029093827,26.81835938,1,1,1
0.893588272,0.574670233,0.090611184,5.484031364,0.893208015,-0.609510244,14.35501654,0,2,1
3.475197836,0.748439024,-0.698990194,4.478146938,0.078261354,0.840095483,29.10117695,1,1,2
8.08144789,-0.528017363,2.88299612,5.642144982,-0.493314432,-3.075489979,2.959949324,0,2,1
7.218753355,-1.050675667,-1.548321,4.526367197,0.158000618,3.542555225,27.4800182,1,1,2
7.852954858,-0.457692124,5.628290132,6.725749029,0.831410553,-3.074829931,4.480011161,0,2,1
5.74167223,-1.860782044,-3.817713815,11.56182079,0.254669398,6.452318764,28.64708188,1,1,2
5.059377432,-0.237522972,-0.304953177,4.142378544,0.781461435,-0.62182912,16.19556729,1,1,1
5.197557118,-0.245764304,-0.515705344,0.820548597,-0.999216956,-0.258461114,1.980403999,1,1,2
7.652515926,-0.670241896,-0.887968446,0.913509715,0.256574719,-0.17431746,4.734437665,1,1,2
0.730273921,0.249909926,-0.033536948,2.724701819,0.25985662,-0.270168403,7.783090646,0,2,1
0.510783712,0.372033763,0.772801127,6.560190546,-1.173382002,-0.363636406,17.77124081,0,2,1
1.028396811,0.181613736,-0.120831347,4.947019305,-0.863514473,-0.732219041,9.083044644,0,2,1
2.687322087,-1.536198843,-0.573634924,4.043167075,0.080081253,1.27331182,28.83090356,1,1,2
3.291337114,-0.411353395,-0.376246694,4.043167075,0.080081253,-0.11444252,28.83090356,1,1,2
0.892692556,0.164348527,0.441642122,9.883815053,0.040544537,-1.178596028,18.27025178,0,2,1
1.528463281,0.573724655,-0.421192697,5.900389818,-0.998202608,-0.911828927,20.50882981,1,1,2
1.850675552,-0.916310915,13.42828853,9.328156302,-0.849078763,-1.537696977,4.292621577,0,2,1
1.12,0.169955571,0.398593049,4.504442252,-1.425886287,-0.4287424,14.85821658,1,1,2
3.290136775,-0.333319306,7.424397775,7.740232555,-1.083300229,-1.415127706,9.060209711,0,2,1
2.770884335,-0.330936881,0.268736617,3.251538098,-0.657280019,-0.468288434,10.77146694,1,1,2
0.202484567,0.142170139,0.849798993,8.218333164,0.156736085,-0.246226387,14.85215473,0,2,1
1.260039682,-0.583313882,3.034400372,8.388426551,0.139537304,-1.266835169,6.874394519,0,2,1
4.291165343,-1.747356409,7.443121968,8.101999753,-0.585003774,-2.194279612,7.170843744,0,2,1
3.821884352,0.602316213,1.25071673,14.51251184,0,-3.373334105,28.77600737,1,1,2
1.224948979,-0.165982155,0.518401491,12.63522062,-1.086379652,-1.844995085,24.35685735,0,2,1
0.75133215,-0.096124006,0.591159262,7.942197429,-0.13759449,-0.854167967,11.61261814,0,2,1
1.220901306,0.607107672,-0.337385028,6.240873336,-0.762765901,-0.926179707,19.6100102,1,1,2
1.812760326,-0.083205737,2.707516265,8.455134535,0.090616416,-1.726893045,7.240006906,0,2,1
1.970913494,-0.1638124,27.01161337,8.624442011,0.32465012,-1.447630582,1.033924562,0,2,1
1.801360597,0.166542162,14.95302478,8.929512865,0.399750657,-0.95341437,7.453596447,0,2,1
3.430714211,0.184376666,1.175930753,11.57454103,0.08743684,-2.128701313,28.93386251,1,1,2
10.54814202,-0.76009417,-0.75260907,14.32088335,0.005498836,-3.839784934,28.53227821,0,2,1
3.980012563,0.000314068,-0.291599917,3.613115,1.176687625,-0.197317979,25.99803839,1,1,1
0.439317653,-0.081525174,0.521164976,6.225889495,-0.766734822,-0.386265725,12.03824323,0,2,1
0.40607881,0.538877348,-0.011003465,2.313655117,-0.748767234,-0.126825483,12.7597884,1,1,2
4.917123143,0.14608195,34.87494415,9.783317433,1.077506566,-2.821804902,3.023325983,0,2,1
5.318467824,0.483018482,-0.705304969,5.03167964,0.835252798,-0.909839512,16.19540984,1,1,1
8.057449969,-0.481874813,-1.271633014,4.54743884,1.072700978,0.270549354,24.60117477,1,1,2
0.177200451,0.160569796,0.326922639,5.793384158,0.007551127,-0.165266446,12.55409495,0,2,1
0.660075753,0.332702056,-0.073559165,4.751052515,-0.749830642,-0.387295321,23.57010182,1,1,2
0.060827625,0,3.356626291,5.957793216,0.340610857,-0.041497989,5.563892522,0,2,1
0.368781778,0.60577519,0.189363305,3.472823059,-0.995554431,-0.133762571,18.08806236,1,1,2
8.160208331,-0.477152088,-0.616625089,0.674685112,-0.488068664,0.459062809,8.562908384,1,1,2
8.073890017,-0.606375797,-0.736863849,0.813203542,0.766696809,0.21428223,7.696557672,1,1,2
2.010696397,-0.625044214,-0.423800118,7.391244821,0.153818977,-1.684070867,13.85428814,0,2,1
1.290968629,-0.156054277,-0.235864457,4.960987805,-0.681302567,-0.593778035,22.16261943,1,1,2
6.016518927,0.021117955,1.147969385,7.278420158,0.665903803,-1.855118606,14.55407847,0,2,1
6.007636807,-0.102961072,-0.878552677,2.820070921,-0.166662445,-0.376415989,11.81042336,1,1,2
7.99993125,-0.229145778,2.16400022,4.341808379,0,-2.096771177,2.515094432,1,1,2
0.61,0.167328001,0.39815976,7.006083071,0.412764285,-0.447789542,25.54151523,0,2,1
1.333604139,-0.177633842,0.126164842,6.112094567,-0.497555074,-0.588026604,28.70258873,1,1,2
0.977394496,0.010650623,-0.113913276,7.561190382,0.495985383,-1.015025839,17.7013926,0,2,1
1.326989073,0.182803544,-0.322678473,6.052387958,-0.494794671,-0.71381085,27.9835273,1,1,2
8.999288861,-0.746692667,-1.645845219,3.210140184,-0.080205003,-0.058023436,13.85577497,1,2,2
2.950610106,0.592042243,-0.221850812,4.70017021,0.08271109,-0.358235428,29.89740624,1,1,1
4.856346363,-0.26029138,0.697102333,4.814239296,-0.581582563,-1.004798044,11.56154401,1,1,2
1.542076522,-0.166439291,-0.020354237,6.899623178,-0.083095982,-1.181828493,15.09471762,0,2,1
2.211650967,0.382432876,-0.730613142,9.396898424,-0.582901886,-1.683781847,28.59624626,1,1,2
2.101166343,-0.002578123,9.482005636,6.587510911,-0.255369009,-1.123171466,3.081314654,0,2,1
1.928419042,0.182191577,0.350008028,9.396898424,-0.582901886,-1.346804178,28.59624626,1,1,2
4.18345551,-0.333055345,3.51197657,6.378087488,0.243116816,-1.323987219,10.26818874,0,2,1
3.491160266,-0.835137035,1.466956769,8.50529247,-1.58528201,-1.498429846,21.03806075,1,1,2
3.259601203,-0.166172721,1.444907075,3.263449096,-1.418993338,-0.55578223,5.915445883,1,2,2
5.965609776,-0.506086981,-0.78115327,1.810994202,0.413980996,-0.423160313,6.000241662,1,1,2
0.255538647,-0.026250479,2.889694602,6.745250181,0.413891978,-0.182092531,9.117740948,0,2,1
3.279283458,1.507897899,-1.035536151,10.47082136,-1.003261829,-2.047202162,28.78989059,1,1,2
0.442831797,-0.149824007,0.375701409,7.652300308,0.037940265,-0.445342407,21.86921352,0,2,1
0.192353841,-0.073152026,0.483982202,7.586514351,-0.606335801,-0.193462042,24.10482524,1,1,2
0.21023796,0,-0.014016302,5.324903755,-0.396852149,-0.210478855,11.68460526,0,2,1
0.533104117,0.37208463,-0.141459547,3.362142174,-1.252149934,-0.291432225,13.29580761,1,1,2
0.313209195,0.160051729,0.978817428,4.813481069,-0.450140111,-0.207619462,6.209452472,0,2,1
0.944298682,0.407316999,-0.129957579,2.270550594,-0.833121947,-0.245851385,10.34057058,1,1,2
6.012395529,-0.753003384,6.622460703,8.713587091,-1.155682035,-2.67553172,9.543437536,1,1,2
0.408044115,0.183934567,0.245234543,11.57876073,-0.08283803,-0.72005104,29.2285648,0,2,1
1.966367209,0.26401533,-0.587896483,7.331473249,-0.087812637,-0.965994766,29.2340247,1,1,2
6.081882932,-0.005138472,3.079034658,4.635601363,0.249164013,-1.557216954,4.155779109,0,2,1
5.421558816,-0.811797441,-1.458688989,4.621958459,-0.272493832,-0.468243837,15.51676513,1,2,2
